It is vital to your continued existence.  Which may not continue much longer with foolish notions like these.	此物攸關你的存續。若總是存著這等愚蠢念頭，你的存續怕是撐不了多久。
How can you part with something you do not possess?	你根本不曾擁有它，又怎能捨棄？
It is in your possession.	此物你已持有。
That is not here.	此處並無此物。
If you had a purse, you would be able to acquire money to give away.	若你身上備有錢囊，方能取得錢財贈人。
Never heard of such a coin.  Must be Turkish or some other heathen denomination.	從未聽聞這種錢幣，想必是土耳其或某個異教之地的幣制。
You cannot give away what you do not possess.	你不曾擁有之物，如何贈與他人？
It may be empty now, but a man's fortune can change. Best to hold onto it.	它此刻雖空，人的運勢終究會變，還是留著的好。
Think carefully before offering to give away all that you have.	在提出捨盡所有之前，先仔細想清楚。
To use it, you must recite the Message of the Rose.	若要使用它，你必須誦念玫瑰箴言。
I see no reason to use it now.	此刻並無使用它的理由。
You cannot use what you do not possess.	你不曾擁有之物，如何使用？
You have no reason to do that.	你沒有理由這麼做。
Talk to whom?	要與誰交談？
There is no need.	沒有這個必要。
Your horse is here.	你的坐騎就在此處。
Your horse is not here.	你的坐騎不在此處。
Mohammed has your mule.	你的騾子在穆罕默德那裡。
Nay, you can ill afford the time to do so.  You must go on with your mission.	不可，你耗不起這時間。你必須繼續你的使命。
Your mule is not here.	你的騾子不在此處。
The word "%s" sounds familiar, yet I cannot fathom your purpose in it.	「%s」這個詞聽來耳熟，我卻猜不透你此意何指。
Perhaps you should move closer.	或許你該再靠近一些。
First, you must have it. I cannot simply conjure it out of thin air for you.	你得先擁有它才行。我不能憑空為你變出來。
There is nothing of import to you here and urgent matters await you elsewhere.	此處並無要事，別處還有急事等著你。
You have further fortifications and docks along the edge of the lake.  You may come here again someday, if happier times return.	湖畔另有防禦工事與碼頭。若有朝一日時局好轉，你或許還會再回到這裡。
This is the ladies' tower and you have no business there at the moment whatsoever.	這是女眷居住的高塔，此刻你與此處毫無瓜葛。
This is the front gate and tunnel, heavily guarded and sealed with gates and a portcullis.  You reach it through the outer courtyard.	這是前門與甬道，守衛森嚴，以城門與閘門封鎖。你得經外庭方能抵達。
You have granted possession of this small tower room to me where only the brave dare to tread. And even then, with caution.	你已將這間小塔室賜給了我，唯有勇者敢踏入此地，即便如此，仍須萬分小心。
This is the hilltop on which Camelot rests.	這是肯萊特城堡所在的山丘。
It is your own room, King Arthur.	這是你自己的寢室，亞瑟王。
Here is your Treasury.	這是你的寶庫。
It is part of the road leading down the hill.  You will find yourself here soon enough, when your preparations are complete.	這是下山道路的一段。待你準備就緒，自然會來到此處。
Often Gwenhyver may be found here, in the Queen's Bower.	昆海兒常在此處，這是後宮花園。
This is the Chapel of the Two Gods.	這是雙神神殿。
This is the lake that surrounds the peninsula on which Camelot sits.  Now it is nearly gone, dried to a few stagnant pools.	這是環繞肯萊特所在半島的湖泊。如今幾已乾涸，只剩幾窪死水。
This is the inner courtyard.  You have no business there at present.	這是內庭，此刻你與此處無關。
These protected grounds serve many purposes.  There are practice grounds for fighting and jousting, areas of garden, areas for animals in case of seige.  None of this is of import to your mission.	這片受保護的場地兼具多種用途：有供練武與馬上長槍比武的場地、花園，以及圍城時圈養牲畜之處。這些都與你的使命無關。
This is the outer courtyard, adjacent to the stables.	這是外庭，緊鄰馬廄。
Many of your soldiers barrack here.  Also, there are storage rooms.  But there is nothing you need here for this mission.	你的許多士兵駐紮於此，此處也有倉房。但此行你在這裡找不到需要的東西。
'Tis the floor plan of your stronghold, Camelot.  Waste no time in preparing for your vital mission, m'lord.	這是你的要塞肯萊特的平面圖。莫再蹉跎，速速為這攸關重大的使命做好準備，吾王。
I am as I appear.	我便如你所見。
If I mean for you to have it, you shall know.	若我有意讓你擁有它，你自會知曉。
That pathetic whine tells me you are sorry.  But do not do it again!	那可憐兮兮的哀鳴，我曉得你是在道歉。但休得再犯！
What for?	為了什麼？
That did not sound like an apology.	那聽起來可不像道歉。
Try that and I shall turn you into a slug!	膽敢一試，我便把你變成一隻鼻涕蟲！
I am waiting for your apology.	我在等你道歉。
You attempt a whine, but Merlin just sneers at you.	你試著哀鳴，梅林卻只對你冷笑。
The search for the Grail will be long and difficult. Though I will not physically travel with you, my spirit will be with you to guide and advise as I am able.	尋找聖杯之路漫長而艱險。雖然我不會隨你同行，但我的心神將與你同在，盡我所能為你指引、獻策。
Choose carefully where your search will take you, for once you leave Camelot, you may not return.	謹慎選擇你此行的去向，因為一旦離開肯萊特，你便無法回頭。
Arthur, might it not be wise to make your farewell to Gwenhyver? Let it be so before I impart what you must know for the journey.	亞瑟，向昆海兒辭行，豈非明智之舉？在我告訴你此行所需知曉之事前，且先如此吧。
You are nearly ready, but on a journey such as this you will require money. I will await you while you visit the Treasury.	你已幾近準備就緒，但這樣的旅程需要盤纏。你先去一趟寶庫，我在此等候。
Your clothing will not do for a long journey. And what of Excaliber? Truly, I have much to tell you, but not until you are fully prepared.	你這身衣著不適合長途跋涉。還有，聖劍呢？說真的，我有許多話要告訴你，但得等你萬事俱備才行。
Surely you would not dream of beginning a journey of such magnitude without the blessings of the gods? See to this, then return.	如此重大的旅程，你總不會夢想著在未得諸神庇佑之下便貿然啟程吧？先辦妥此事，再回來見我。
Only half your preparations are complete. Return to me when you are in complete readiness.	你的準備才完成一半。待你萬事齊備，再回來見我。
Your preparations are only begun. Finish what you must do. Then I will have more to tell you.	你的準備才剛起步。先把該做的事做完，我還有更多話要說。
There is much I must tell you before you leave, but first, you have other preparations to make.	在你啟程之前，我還有許多話要告訴你，但你得先完成其他準備。
When you are more fully prepared, return to this room. I will await you.	待你準備得更周全時，再回到這房裡來，我會在此等候。
I am no mere man.  I am Merlin.	我並非凡人，我是梅林。
You are most welcome.	不必言謝。
Ah...hrmm....I am not the one to ask, Arthur. I know much of the world, but little about women.	啊……嗯……這事你問錯人了，亞瑟。我雖識盡天下事，卻不解女人心。
It is, ahem, virgin territory for me. So to speak.	這，咳，對我來說是塊未曾涉足之地，算是這麼說吧。
According to the writer of this scroll, a mule is of great value in Jerusalem. The writer says, 'so great is the value of a mule that is sure of foot and gentle of nature that it is above all the gold and treasures of the earth.' Sounds a bit exaggerated to me, but that is the gist of it.	依這卷軸的作者所言，騾子在耶路撒冷極為貴重。他寫道：『腳程穩健、性情溫馴的騾子，其價值凌駕世間一切金銀財寶之上。』依我看是誇張了些，但大意便是如此。
My books are not for you to touch.  However, feel free to consult your own Liber ex Doctrina (known in the vulgar as the Book of Lore) whenever you like.	我的藏書不容你碰觸。不過，你儘可隨時翻閱自己那本《Liber ex Doctrina》——俗稱《智典》。
I seek the ultimate answer to life, the universe and everything.	我在尋求生命、宇宙及萬事萬物的終極解答。
Your land is cursed and only the Grail can cure it.	你的國土受了詛咒，唯有聖杯能夠解除。
This symbol, the labarum, was commonly used by Roman soldiers with whom the worship of Mithras was extremely popular.	這個符號叫拉巴倫，羅馬士兵之間常見使用，米夏拉信仰在他們之中極為盛行。
The circle with descending cross is the symbol of the goddess, Venus.  She is mentioned, I believe, in your Liber ex Doctrina.	這個下垂十字加圓圈的符號，是女神維納斯的標識。我記得你的《Liber ex Doctrina》裡有提及她。
This rug contains mystic symbols, primarily the pentangle - the five-pointed star.  Because it is made of a single unbroken line, it affords strong protection from spirits who cannot find a place to enter in.	這張地毯上有神秘的符號，主要是五芒星。因為它是由一筆不間斷的線畫成，能有力地防範鬼靈——牠們找不到縫隙可以侵入。
There is a decorative pattern in the small rug.	小地毯上有一個裝飾圖案。
There are a number of symbols in my room. Upon the tapestry is a fylfot and labarum, the symbol of Mithras. Upon the small square rug is another fylfot. Upon the large round rug is a pentacle and the symbol of Venus and a few others not worth mentioning.	我房裡有幾個符號。掛毯上是卍字紋與拉巴倫，也就是米夏拉的標識。小方地毯上是另一個卍字紋。大圓地毯上則有五芒星與維納斯的標識，還有幾個不值一提的。
There are two rugs upon my floor.	我的地板上有兩張地毯。
The beams are part of the roof structure of this tower.	這些橫樑是這座塔屋頂結構的一部分。
As you see, my room is quite full.   Take care that you do not disturb any of the objects within.	如你所見，我這房裡東西不少。小心別碰亂了裡頭的物件。
The scroll is written in ancient Aramaic which I am attempting to decipher. It seems to be a dissertation upon the value of mules.	這卷軸以古亞蘭文寫成，我正試著解讀。看來是一篇論述騾子價值的文章。
England is a land of many tribes: Celts from Eire to the west and untamed Bretogne to the east, Jutes and Angles and Saxons settled in the south and east, wild Picts and Scots to the north, but alas, little is left of the conquering Romans.	英格蘭是諸多部族之地：西有愛爾蘭來的凱爾特人，東有未馴的布列塔尼人，南方與東方住著朱特人、盎格魯人與撒克遜人，北方則是狂野的皮克特人與蘇格蘭人——只可惜，昔日征服此地的羅馬人如今已所剩無幾。
The scroll is from Jerusalem, written in Aramaic. You may read my translation of it, scribbled there in the margins.	這卷軸來自耶路撒冷，以亞蘭文寫成。我的譯文就潦草地寫在頁邊，你可以讀讀看。
Both your horse and a pack mule are being readied for your journey.	你的坐騎與一頭馱運的騾子，都已為你此行備妥。
Here I conduct my delicate experiments in alchemy. The table is covered with beakers and flasks.	我在這裡進行精細的煉金實驗。桌上擺滿了燒杯與燒瓶。
Upon my desk is a scroll recently brought to me from the Far East.	我書桌上有一卷最近從遠東送來的卷軸。
It is in the Far East, a very long way from here.	它在遠東，離這裡非常遙遠。
I have bowls of elements used in my alchemy experiments.  They contain such things as sulfur, arsenic and mercury.	我這裡有幾碗煉金實驗用的元素，裝著硫磺、砒霜與水銀之類的東西。
That is a small dragon's skull and a large crystal on top of the shelves. My books fill the shelves below. The other objects are no affair of yours.	架子頂上是一顆小龍頭骨與一塊大水晶，下方架上擺滿了我的藏書。其餘物件與你無關。
It is simply a large and beautiful chunk of quartz, nothing more.	這不過是一大塊美麗的石英，僅此而已。
I dry herbs for both medicinal and culinary purposes.   If you truly wish to know more, please feel free to ask about them.	我曬乾藥草，既作藥用也作烹飪之用。你若真想多知道些，儘管問我。
There is mint, which some believe can cure the bite of mad dogs. It comes from the legend of Minthe, a river nymph.	這是薄荷，有人相信它能治瘋狗咬傷。它的名字源自河仙子敏西的傳說。
Pluto, lord of the underworld, made love to her, whereupon Pluto's jealous queen, Proserpine, changed Minthe into a plant.	冥界之主普魯托與她相戀，普魯托善妒的王后普洛塞庇娜得知後，便將敏西化為一株植物。
And basil, which the untutored mistakenly believe causes scorpions to breed. In India, it is sacred to the gods Vishnu and Krishna. Delicious with beans, peas and other vegetables.	這是羅勒，未經教化之人誤以為它會招來蠍子。在印度，它是毗濕奴與克里希納兩位神祇的聖草。配豆子、豌豆等蔬菜食用格外美味。
And marjoram, thought useful in healing wounds and many other illnesses, though I like its delicate flavor with fowl and in sausages.	這是馬鬱蘭，據信有助療傷及治療諸多疾病，不過我偏愛它配禽肉與香腸時那股細緻的香氣。
And sage, which the Egyptians believe will make women fertile, and others think it gives immortality. Personally, I like the flavor it imparts to beer and sausages.	這是鼠尾草，埃及人相信它能助婦女受孕，也有人認為它能賜人長生。至於我，則喜歡它為啤酒與香腸添上的風味。
And no collection would be complete without bay. To the Greeks and Romans it was the laurel and they would crown their victors with laurel wreaths.	少了月桂，這收藏便不算齊全。在希臘人與羅馬人眼中，它便是桂冠所用的月桂樹，他們會以月桂編成的花冠加冕勝利者。
Young girls have been known to burn leaves to make lovers return to them. Prophets, diviners and the priests of Apollo considered it to have magical properties. The dry leaves make an excellent flavoring in stews.	據說少女會焚燒它的葉子，好讓情人回心轉意。先知、占卜師與阿波羅的祭司都認為它具有魔力。乾葉更是燉菜絕佳的調味。
